Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
681,2023-07-14,CUST681,Female,43.0,electronics,2,30.0,60.0
163,2023-01-02,CUST163,Female,64.0,Clothing,3,50.0,150.0
733,2023-08-29,CUST733,male,34.0,Beauty,1,30.0,30.0
153,2023-12-16,CUST153,Male,63.0,Electronics,2,500.0,1000.0
712,2023-12-06,CUST712,Female,57.0,Beauty,2,25.0,50.0
731,2023-05-10,CUST731,Male,54.0,Clothing,4,500.0,2000.0
787,2023-01-22,CUST787,Male,41.0,Electronics,1,25.0,25.0
112,2023-12-02,CUST112,Male,37.0,Clothing,3,500.0,1500.0
227,2023-10-11,CUST227,Male,36.0,Electronics,2,50.0,100.0
719,2023-04-04,CUST719,Female,42.0,Clothing,2,30.0,60.0
104,2023-06-11,CUST104,Female,34.0,Beauty,2,500.0,1690.0702129000554
422,2023-06-20,CUST422,Female,28.0,Clothing,3,30.0,90.0
420,2023-01-23,CUST420,Female,22.0,Clothing,4,500.0,2000.0
782,2023-06-04,CUST782,Male,59.0,,3,300.0,900.0
587,2023-06-08,CUST587,Female,40.0,Beauty,4,300.0,1200.0
812,2023-11-12,CUST812,Male,19.0,Electronics,3,25.0,75.0
673,2023-02-01,CUST673,Female,43.0,clothing,3,500.0,1500.0
120,2023-05-07,CUST120,Male,60.0,Beauty,1,50.0,84.50351064500276
54,2023-02-10,CUST054,Female,38.0,Electronics,3,500.0,1500.0
152,2023-02-28,CUST152,Male,43.0,Electronics,4,500.0,2000.0
404,2023-05-25,CUST404,Male,46.0,electronics,2,500.0,1000.0
985,2023-05-30,CUST985,Female,19.0,Electronics,2,25.0,50.0
208,2023-10-04,CUST208,Female,34.0,Electronics,4,50.0,200.0
659,2023-03-19,CUST659,Female,39.0,Electronics,1,30.0,30.0
925,2023-09-03,CUST925,Male,25.0,Electronics,1,,300.0
794,2023-09-17,CUST794,Female,60.0,Beauty,1,300.0,300.0
9,2023-12-13,CUST009,Male,63.0,Electronics,2,300.0,600.0
980,2023-07-29,CUST980,Female,31.0,Electronics,3,25.0,75.0
37,2023-05-23,CUST037,Female,18.0,Beauty,3,25.0,75.0
453,2023-12-08,CUST453,Female,26.0,Clothing,2,500.0,1000.0
652,2023-05-01,CUST652,Female,34.0,Beauty,2,50.0,100.0
254,2023-07-28,CUST254,Male,41.0,Electronics,1,500.0,500.0
304,2023-07-19,CUST304,female,37.0,Electronics,2,30.0,60.0
778,2023-11-18,CUST778,Female,,Beauty,4,25.0,100.0
572,2023-04-20,CUST572,Male,31.0,clothing,4,500.0,2000.0
624,2023-08-26,CUST624,Female,34.0,Beauty,3,300.0,900.0
741,2023-11-30,CUST741,,48.0,Clothing,1,300.0,300.0
751,2023-08-31,CUST751,Female,42.0,Clothing,2,25.0,50.0
263,2023-08-28,CUST263,Male,23.0,Beauty,2,,60.0
611,2023-02-24,CUST611,Male,51.0,Beauty,3,500.0,1500.0
298,2023-04-20,CUST298,Male,27.0,Beauty,4,300.0,1200.0
415,2023-01-27,CUST415,Male,53.0,Clothing,2,30.0,60.0
151,not-a-date,CUST151,Male,29.0,Clothing,1,50.0,50.0
820,2023-05-06,CUST820,Male,49.0,Electronics,4,50.0,200.0
641,2023-11-23,CUST641,Female,40.0,Electronics,1,300.0,300.0
926,2023-08-14,CUST926,Male,22.0,Electronics,1,30.0,30.0
551,2023-07-14,CUST551,Male,45.0,Electronics,3,300.0,900.0
823,2023-08-19,CUST823,Female,56.0,Electronics,2,50.0,100.0
489,2023-05-23,CUST489,Male,44.0,Electronics,-3,30.0,30.0
711,2023-10-16,CUST711,Male,26.0,Electronics,3,500.0,1500.0
148,2023-05-09,CUST148,Male,18.0,Clothing,2,30.0,60.0
147,2023-09-28,CUST147,Male,,Electronics,1,300.0,300.0
752,2023-12-09,CUST752,Male,29.0,Clothing,2,50.0,100.0
971,2023-12-05,CUST971,Female,27.0,Electronics,4,50.0,200.0
771,2023-12-13,CUST771,Male,24.0,Electronics,2,25.0,50.0
660,2023-04-29,CUST660,Female,38.0,Beauty,2,500.0,1000.0
349,2023-10-26,CUST349,Female,57.0,Beauty,1,50.0,50.0
464,2023-01-13,CUST464,Male,38.0,Electronics,2,300.0,600.0
326,2023-09-15,CUST326,Female,18.0,Clothing,3,25.0,75.0
187,2023-06-07,CUST187,Female,,Clothing,2,50.0,100.0
124,2023-10-27,CUST124,Male,33.0,Clothing,4,500.0,2000.0
889,2023-10-02,CUST889,Female,35.0,Electronics,1,50.0,50.0
609,2023-12-19,CUST609,Female,47.0,Clothing,2,50.0,100.0
144,2023-07-15,CUST144,Female,59.0,Beauty,3,500.0,1500.0
655,2023-06-13,CUST655,female,55.0,,1,500.0,500.0
198,2023-03-07,CUST198,Female,54.0,Beauty,3,300.0,900.0
610,2023-01-03,CUST610,Female,26.0,Beauty,2,300.0,600.0
280,2023-04-04,CUST280,Female,37.0,Clothing,3,500.0,1500.0
294,2023-03-27,CUST294,Female,23.0,Clothing,3,30.0,90.0
401,2023-10-11,CUST401,Female,62.0,Clothing,1,300.0,300.0
123,2023-05-15,CUST123,Female,40.0,Electronics,2,30.0,60.0
184,2023-01-10,CUST184,Male,31.0,Electronics,4,50.0,200.0
203,2023-05-16,CUST203,Male,56.0,Clothing,2,500.0,1000.0
439,2023-07-09,CUST439,Male,50.0,Clothing,3,25.0,
247,2023-10-04,CUST247,Male,41.0,Electronics,2,30.0,60.0
416,2023-02-17,CUST416,Male,53.0,Electronics,4,500.0,2000.0
808,2023-04-01,CUST808,Male,33.0,Beauty,4,500.0,2000.0
797,2023-01-07,CUST797,Male,40.0,Clothing,3,25.0,75.0
960,2023-08-08,CUST960,Male,59.0,Clothing,2,30.0,60.0
800,2023-02-24,CUST800,Male,32.0,Clothing,4,300.0,2028.0842554800663
924,2023-08-29,CUST924,Male,55.0,Beauty,2,50.0,100.0
130,2023-03-12,CUST130,Female,57.0,Clothing,1,500.0,500.0
638,2023-08-19,CUST638,Male,46.0,Electronics,1,500.0,500.0
403,2023-05-20,CUST403,Male,32.0,Clothing,2,300.0,600.0
937,not-a-date,CUST937,Female,62.0,Beauty,1,500.0,500.0
802,2023-07-05,CUST802,Female,46.0,Beauty,1,30.0,30.0
736,2023-01-27,CUST736,,29.0,Clothing,4,25.0,100.0
950,2023-11-07,CUST950,Male,36.0,Clothing,3,300.0,900.0
220,2023-03-03,CUST220,male,64.0,Beauty,1,500.0,500.0
642,2023-05-22,CUST642,Female,54.0,Clothing,4,25.0,100.0
952,2023-11-13,CUST952,Female,57.0,Clothing,1,25.0,25.0
784,2023-11-04,CUST784,Female,34.0,electronics,1,500.0,500.0
888,2023-03-03,CUST888,Female,52.0,Electronics,4,25.0,100.0
957,,CUST957,Female,60.0,Electronics,4,30.0,120.0
625,2023-12-08,CUST625,Male,31.0,Clothing,1,300.0,300.0
873,2023-09-29,CUST873,Female,27.0,Electronics,4,25.0,100.0
923,2023-05-26,CUST923,Male,32.0,Beauty,3,300.0,900.0
387,2023-06-04,CUST387,Male,44.0,Beauty,1,30.0,30.0
90,2023-05-06,CUST090,Female,51.0,Electronics,1,30.0,30.0
510,2023-06-10,,Female,39.0,Beauty,4,50.0,200.0
268,2023-02-20,CUST268,female,28.0,Electronics,1,30.0,30.0
853,2023-05-04,CUST853,Male,21.0,Beauty,2,500.0,1000.0
442,2023-03-17,CUST442,Female,60.0,Clothing,4,25.0,100.0
497,2023-10-02,CUST497,Male,41.0,Clothing,4,30.0,120.0
113,2023-09-13,CUST113,Female,41.0,Electronics,2,25.0,50.0
692,2023-09-07,CUST692,Female,64.0,Clothing,2,50.0,100.0
233,2023-12-29,CUST233,Female,51.0,Beauty,2,300.0,600.0
905,2023-04-02,CUST905,male,58.0,Beauty,1,300.0,300.0
608,2023-12-02,CUST608,Female,55.0,Electronics,3,500.0,2535.105319350083
672,2023-08-01,CUST672,Female,34.0,Beauty,2,50.0,100.0
374,2023-04-20,CUST374,Female,59.0,Beauty,3,25.0,75.0
617,2023-08-26,CUST617,Male,34.0,Electronics,1,30.0,30.0
878,2023-06-30,CUST878,Female,,Clothing,1,30.0,30.0
234,2023-11-20,CUST234,Female,62.0,Electronics,2,25.0,50.0
817,2023-10-31,CUST817,Male,30.0,beauty,4,50.0,200.0
677,2023-10-27,CUST677,Female,19.0,Beauty,3,500.0,
318,2023-10-24,CUST318,Male,61.0,Clothing,1,25.0,42.25175532250138
649,2023-02-09,CUST649,Female,58.0,Clothing,2,300.0,600.0
411,2023-05-16,CUST411,Male,62.0,Electronics,4,50.0,200.0
935,2023-09-09,CUST935,Female,34.0,Beauty,1,50.0,50.0
710,2023-10-31,CUST710,Female,26.0,Electronics,3,500.0,1500.0
359,2023-07-22,CUST359,Male,50.0,Clothing,1,50.0,50.0
259,2023-08-09,CUST259,Female,45.0,Clothing,4,50.0,200.0
745,2023-04-13,CUST745,Male,54.0,Beauty,2,50.0,100.0
628,2023-11-01,CUST628,Female,19.0,Beauty,4,50.0,200.0
633,2023-08-07,CUST633,Male,39.0,Beauty,4,30.0,120.0
283,2023-05-08,CUST283,Female,18.0,Electronics,1,500.0,500.0
377,2023-03-09,CUST377,Female,46.0,Clothing,4,50.0,200.0
385,2023-10-06,CUST385,Male,50.0,Electronics,3,500.0,1500.0
225,2023-01-11,CUST225,Female,,Beauty,4,25.0,100.0
995,2023-04-30,CUST995,Female,41.0,Clothing,1,30.0,
848,2023-02-13,CUST848,Female,63.0,Clothing,3,25.0,75.0
473,2023-02-25,CUST473,Male,64.0,Beauty,1,50.0,50.0
348,2023-12-03,CUST348,Female,35.0,Electronics,2,300.0,600.0
506,2023-02-25,CUST506,Male,,Beauty,3,500.0,1500.0
640,2023-05-07,CUST640,Female,51.0,Electronics,4,30.0,120.0
204,2023-09-28,CUST204,Male,39.0,Beauty,1,25.0,25.0
798,2023-08-04,CUST798,Male,61.0,Clothing,1,50.0,50.0
968,2023-11-17,CUST968,Female,48.0,Clothing,3,300.0,900.0
942,2023-03-18,CUST942,Male,51.0,Clothing,3,500.0,1500.0
620,2023-05-08,CUST620,male,63.0,Electronics,3,25.0,75.0
891,2023-04-05,CUST891,Male,41.0,,3,300.0,900.0
836,2023-04-19,CUST836,Female,22.0,Clothing,1,50.0,50.0
646,2023-05-03,CUST646,Male,38.0,Clothing,3,30.0,90.0
882,2023-06-06,CUST882,Female,64.0,Electronics,2,25.0,50.0
557,2023-07-27,CUST557,Female,20.0,Beauty,3,30.0,90.0
1000,2023-04-12,CUST1000,Male,47.0,Electronics,4,30.0,120.0
578,2023-05-26,CUST578,female,54.0,Clothing,4,30.0,120.0
796,2023-06-24,CUST796,Male,43.0,Beauty,4,30.0,120.0
86,2023-11-08,CUST086,male,19.0,Beauty,3,30.0,90.0
243,2023-05-23,CUST243,Female,47.0,Electronics,3,300.0,900.0
699,2023-06-22,CUST699,Female,37.0,Clothing,4,30.0,120.0
910,2023-03-06,CUST910,Female,20.0,Beauty,3,50.0,150.0
160,2023-08-11,CUST160,Female,43.0,Clothing,2,50.0,100.0
525,2023-12-18,CUST525,Female,47.0,Beauty,2,25.0,50.0
36,2023-06-24,CUST036,Male,52.0,Beauty,3,300.0,900.0
541,2023-07-29,CUST541,male,56.0,Beauty,1,500.0,500.0
171,2023-11-24,CUST171,Female,52.0,Clothing,3,300.0,900.0
655,2023-06-13,CUST655,Female,55.0,Clothing,1,500.0,500.0
927,2023-06-24,CUST927,Male,43.0,Electronics,4,500.0,2000.0
893,2023-04-21,CUST893,Male,49.0,Electronics,1,50.0,50.0
883,,CUST883,Male,40.0,Electronics,1,500.0,500.0
984,2023-08-29,CUST984,Male,56.0,Clothing,1,500.0,500.0
734,2023-01-10,CUST734,Female,27.0,Clothing,1,30.0,30.0
96,2023-12-19,CUST096,Female,44.0,Clothing,2,300.0,600.0
564,2023-10-24,CUST564,Male,50.0,Electronics,2,50.0,100.0
241,2023-09-21,CUST241,Female,23.0,Electronics,3,25.0,75.0
743,2023-01-16,CUST743,Female,34.0,Beauty,4,500.0,2000.0
575,2023-03-28,CUST575,Male,60.0,Clothing,2,50.0,100.0
691,2023-04-23,CUST691,Female,51.0,Clothing,3,30.0,90.0
461,2023-03-25,CUST461,Female,18.0,Beauty,2,500.0,
554,2023-11-12,CUST554,Female,46.0,Beauty,3,50.0,150.0
858,2023-09-09,CUST858,Male,23.0,Electronics,2,50.0,100.0
914,2023-10-11,CUST914,Female,59.0,Electronics,1,500.0,500.0
207,2023-04-19,CUST207,,42.0,Beauty,2,25.0,50.0
393,2023-10-11,,Female,22.0,Beauty,2,500.0,1000.0
795,2023-11-28,CUST795,Male,57.0,Electronics,1,300.0,300.0
398,2023-05-16,CUST398,Female,48.0,Clothing,2,300.0,600.0
767,2023-10-24,CUST767,Male,39.0,Beauty,3,25.0,75.0
884,2023-04-29,CUST884,Female,26.0,clothing,2,30.0,60.0
218,2023-09-22,CUST218,Male,64.0,,3,30.0,90.0
5,2023-05-06,CUST005,Male,30.0,Beauty,2,50.0,169.00702129000553
769,2023-06-09,CUST769,Female,31.0,Electronics,4,30.0,120.0
643,2023-09-24,CUST643,Female,28.0,electronics,3,30.0,152.106319161005
934,2023-07-25,CUST934,Male,30.0,Beauty,1,500.0,500.0
613,2023-04-23,CUST613,Female,52.0,Clothing,3,30.0,90.0
739,2023-11-29,CUST739,Male,36.0,Beauty,1,25.0,25.0
547,2023-03-07,CUST547,,63.0,,4,500.0,2000.0
726,,CUST726,Male,47.0,Clothing,4,300.0,1200.0
954,2023-09-25,CUST954,Female,50.0,Electronics,3,300.0,900.0
684,2023-06-30,CUST684,female,28.0,Clothing,2,500.0,1000.0
99,2023-12-17,CUST099,Female,50.0,Electronics,4,300.0,1200.0
805,2023-12-29,CUST805,Female,30.0,Beauty,3,500.0,1500.0
728,2023-07-14,CUST728,,51.0,Electronics,3,50.0,150.0
574,2023-08-31,CUST574,Female,63.0,Electronics,2,25.0,50.0
407,2023-06-25,CUST407,Female,46.0,Electronics,3,300.0,900.0
503,2023-10-25,CUST503,Male,45.0,Beauty,4,500.0,2000.0
48,2023-05-16,CUST048,Male,54.0,Electronics,3,300.0,900.0
33,2023-03-23,CUST033,Female,50.0,Electronics,2,50.0,100.0
780,2023-02-22,CUST780,Male,52.0,Electronics,2,25.0,50.0
840,2023-05-24,CUST840,Male,62.0,Clothing,2,25.0,50.0
201,2023-10-09,CUST201,Male,56.0,Electronics,1,25.0,42.25175532250138
135,2023-02-26,CUST135,Male,20.0,Clothing,2,25.0,50.0
28,2023-04-23,CUST028,Female,43.0,Beauty,1,500.0,500.0
916,2023-12-24,CUST916,Female,32.0,Electronics,1,50.0,50.0
231,2023-01-04,CUST231,Female,23.0,Clothing,3,50.0,150.0
490,2023-02-05,CUST490,Male,34.0,Clothing,3,50.0,150.0
773,2023-07-23,CUST773,Male,25.0,Electronics,4,500.0,2000.0
379,2023-02-05,CUST379,Female,47.0,Clothing,1,25.0,25.0
289,2023-11-30,CUST289,Male,53.0,Electronics,2,30.0,60.0
419,2023-05-22,CUST419,Female,44.0,Clothing,-3,30.0,90.0
675,2023-08-04,CUST675,Female,45.0,Clothing,2,30.0,60.0
392,2023-12-08,CUST392,Male,27.0,Clothing,2,300.0,600.0
593,2023-05-06,CUST593,,35.0,Electronics,2,30.0,60.0
499,2023-01-15,CUST499,Male,46.0,Beauty,2,30.0,60.0
139,2023-12-15,CUST139,Male,36.0,Beauty,4,500.0,
63,2023-02-05,CUST063,Male,57.0,Electronics,2,25.0,50.0
472,2023-12-26,CUST472,Female,38.0,Beauty,3,300.0,
648,not-a-date,CUST648,Male,-1.0,Beauty,4,300.0,1200.0
129,2023-04-23,CUST129,Female,21.0,Beauty,2,300.0,600.0
31,2023-05-23,CUST031,Male,44.0,Electronics,4,300.0,1200.0
521,2023-08-12,CUST521,Female,47.0,Clothing,4,30.0,120.0
839,2023-06-24,CUST839,Female,20.0,Electronics,4,300.0,1200.0
282,2023-08-25,CUST282,Female,64.0,Electronics,4,50.0,200.0
65,2023-12-05,CUST065,Male,51.0,Electronics,4,500.0,
813,2023-10-03,CUST813,Male,52.0,Electronics,3,50.0,150.0
15,2023-01-16,CUST015,Female,42.0,Electronics,4,500.0,
157,2023-06-24,CUST157,Male,62.0,Electronics,4,500.0,2000.0
41,2023-02-22,CUST041,Male,34.0,Clothing,2,25.0,50.0
493,2023-11-25,CUST493,Male,41.0,Beauty,2,25.0,50.0
380,2023-05-06,CUST380,Male,56.0,Electronics,2,300.0,600.0
188,2023-05-03,CUST188,Male,40.0,Clothing,3,25.0,75.0
764,2023-03-25,CUST764,Female,40.0,Clothing,1,25.0,25.0
217,2023-08-13,CUST217,Female,35.0,Electronics,4,50.0,200.0
922,2023-10-21,CUST922,Male,41.0,Electronics,1,50.0,50.0
792,2023-07-09,CUST792,Female,20.0,Beauty,1,50.0,50.0
53,2023-07-13,CUST053,Male,34.0,Electronics,2,50.0,100.0
879,2023-12-26,CUST879,Male,23.0,Clothing,1,30.0,30.0
338,2023-07-26,CUST338,Male,54.0,Beauty,2,50.0,169.00702129000553
749,2023-05-03,CUST749,Male,42.0,Beauty,1,30.0,30.0
720,2023-01-26,CUST720,Female,56.0,beauty,3,500.0,1500.0
725,2023-08-21,CUST725,male,61.0,Electronics,1,300.0,300.0
296,2023-09-06,CUST296,Female,22.0,Clothing,4,300.0,1200.0
702,2023-07-27,CUST702,Female,60.0,Clothing,2,300.0,600.0
252,2023-05-05,CUST252,Male,54.0,Electronics,1,300.0,300.0
727,2023-06-22,CUST727,Male,55.0,Beauty,3,300.0,900.0
462,2023-04-01,CUST462,Male,63.0,Electronics,4,300.0,1200.0
456,2023-10-14,CUST456,Male,57.0,electronics,2,30.0,60.0
271,2023-06-23,CUST271,Female,62.0,Beauty,4,30.0,
816,2023-08-12,CUST816,Male,47.0,Beauty,2,500.0,1000.0
863,2023-04-24,CUST863,Female,30.0,Electronics,2,25.0,50.0
270,2023-07-26,CUST270,Male,43.0,Electronics,1,300.0,300.0
202,,CUST202,Female,34.0,Clothing,4,300.0,1200.0
162,2023-08-21,CUST162,,39.0,Clothing,2,,60.0
556,2023-06-04,CUST556,Female,18.0,Electronics,1,50.0,50.0
730,2023-08-04,CUST730,Female,36.0,Clothing,2,25.0,50.0
402,2023-03-21,CUST402,Female,41.0,Clothing,2,300.0,600.0
703,2023-03-26,CUST703,male,34.0,Electronics,2,50.0,100.0
477,2023-04-24,CUST477,,43.0,Clothing,4,30.0,120.0
822,2023-05-23,CUST822,Female,,Beauty,3,50.0,253.5105319350083
772,2023-07-12,CUST772,Male,26.0,Electronics,1,30.0,30.0
106,2023-05-18,CUST106,Female,46.0,Clothing,1,50.0,50.0
566,2023-12-02,CUST566,Female,64.0,Clothing,1,30.0,30.0
390,,,Male,39.0,electronics,2,50.0,100.0
2,2023-02-27,CUST002,Female,26.0,,2,500.0,1000.0
977,2023-02-08,CUST977,Female,35.0,Electronics,3,25.0,126.75526596750414
28,2023-04-23,CUST028,Female,43.0,Beauty,1,500.0,500.0
562,2023-04-18,CUST562,Male,54.0,Electronics,2,25.0,50.0
932,2023-02-28,CUST932,Female,45.0,Beauty,4,25.0,169.00702129000553
81,2023-05-17,CUST081,Male,40.0,Electronics,1,50.0,50.0
206,2023-08-05,CUST206,Male,61.0,Clothing,1,25.0,25.0
35,2023-08-05,CUST035,Female,58.0,Beauty,3,300.0,900.0
943,2023-10-16,CUST943,Female,57.0,clothing,4,300.0,1200.0
776,2023-10-31,CUST776,,35.0,Clothing,3,30.0,90.0
509,2023-06-26,CUST509,Female,37.0,electronics,3,300.0,900.0
428,2023-10-10,CUST428,Female,40.0,Electronics,4,50.0,200.0
455,2023-07-01,CUST455,Male,31.0,Electronics,4,25.0,100.0
914,2023-10-11,CUST914,Female,59.0,Electronics,1,500.0,500.0
367,2023-01-05,CUST367,Female,57.0,Electronics,1,50.0,50.0
92,2023-08-25,CUST092,Female,51.0,Electronics,4,30.0,120.0
340,2023-10-19,CUST340,Female,36.0,Clothing,4,300.0,1200.0
898,not-a-date,CUST898,Female,42.0,Clothing,3,,90.0
565,2023-11-07,CUST565,Female,45.0,Beauty,2,30.0,60.0
346,2023-02-11,CUST346,Male,59.0,Clothing,2,500.0,1000.0
777,2023-12-20,CUST777,Male,48.0,Electronics,3,50.0,253.5105319350083
242,2023-05-02,CUST242,Male,21.0,Clothing,1,25.0,25.0
14,2023-01-17,CUST014,,64.0,Clothing,4,30.0,120.0
316,2023-04-22,CUST316,Female,48.0,Clothing,2,25.0,50.0
601,2023-04-10,CUST601,,19.0,Clothing,1,30.0,30.0
388,2023-11-10,CUST388,Male,50.0,Electronics,1,25.0,25.0
274,2023-04-09,CUST274,Female,23.0,Clothing,2,500.0,1000.0
167,2023-09-17,CUST167,Female,43.0,Clothing,3,50.0,150.0
841,2023-11-02,CUST841,Male,31.0,Electronics,4,25.0,100.0
21,2023-01-14,CUST021,Female,50.0,Beauty,1,500.0,500.0
647,2023-05-21,CUST647,Male,,Clothing,3,500.0,1500.0
819,2023-06-15,CUST819,Female,35.0,beauty,2,50.0,100.0
485,2023-12-04,CUST485,male,24.0,Electronics,1,30.0,50.70210638700166
518,2023-05-11,CUST518,Female,,Clothing,1,30.0,30.0
505,2023-01-20,CUST505,Male,-1.0,Beauty,1,50.0,50.0
832,2023-09-11,CUST832,Male,47.0,Beauty,4,500.0,2000.0
244,2023-12-09,CUST244,Male,28.0,Beauty,2,50.0,100.0
567,2023-06-14,CUST567,female,25.0,Clothing,3,300.0,900.0
876,2023-10-09,CUST876,male,43.0,Clothing,4,30.0,120.0
563,2023-08-09,CUST563,Male,20.0,Clothing,2,30.0,60.0
994,2023-12-18,CUST994,Female,51.0,Beauty,2,500.0,1000.0
687,2023-08-03,CUST687,Female,53.0,Electronics,1,300.0,300.0
958,2023-06-02,CUST958,Male,62.0,Electronics,2,25.0,50.0
190,2023-05-04,CUST190,,60.0,Beauty,3,30.0,90.0
783,2023-12-17,CUST783,Female,56.0,Clothing,1,300.0,300.0
976,2023-10-10,CUST976,Female,48.0,Beauty,2,300.0,600.0
700,2023-12-09,CUST700,Male,36.0,Electronics,4,500.0,2000.0
476,2023-08-29,CUST476,Female,27.0,Clothing,4,500.0,2000.0
682,2023-09-02,CUST682,Male,46.0,Beauty,4,300.0,1200.0
511,2023-08-12,CUST511,Male,45.0,Beauty,2,50.0,100.0
59,2023-07-05,CUST059,Male,62.0,Clothing,1,50.0,50.0
475,2023-01-20,CUST475,Male,26.0,Clothing,3,25.0,75.0
561,2023-05-27,CUST561,Female,64.0,Clothing,4,500.0,2000.0
857,2023-12-31,CUST857,Male,60.0,Electronics,2,25.0,50.0
748,2023-03-20,CUST748,,25.0,Clothing,3,50.0,150.0
253,2023-08-31,CUST253,Female,53.0,Clothing,4,500.0,2000.0
22,2023-10-15,CUST022,Male,18.0,Clothing,2,50.0,100.0
314,2023-04-08,CUST314,Male,52.0,,4,30.0,120.0
460,2023-05-02,CUST460,Male,40.0,Beauty,1,50.0,50.0
161,2023-03-22,CUST161,Male,64.0,Beauty,2,500.0,1000.0
277,2023-08-18,CUST277,Male,36.0,Clothing,4,25.0,100.0
956,2023-08-19,CUST956,Male,30.0,Clothing,3,500.0,1500.0
192,2023-02-10,CUST192,Male,62.0,Beauty,2,50.0,169.00702129000553
386,2023-12-27,CUST386,Female,54.0,Electronics,2,300.0,600.0
806,2023-03-20,CUST806,Female,35.0,Beauty,3,300.0,900.0
414,2023-05-09,CUST414,Male,48.0,Beauty,4,25.0,100.0
492,2023-06-29,CUST492,Male,61.0,Beauty,4,25.0,100.0
344,2023-01-21,CUST344,Female,42.0,Beauty,1,30.0,30.0
770,2023-10-22,CUST770,Male,32.0,Clothing,1,50.0,50.0
309,2023-12-23,CUST309,Female,26.0,Beauty,1,25.0,25.0
662,2023-12-22,CUST662,Male,48.0,Beauty,2,500.0,1000.0
131,2023-09-18,CUST131,Female,21.0,,2,300.0,600.0
664,2023-12-28,CUST664,Female,44.0,,4,500.0,2000.0
872,2023-10-11,CUST872,Female,63.0,Beauty,3,25.0,75.0
88,2023-03-29,CUST088,Male,56.0,Clothing,1,500.0,500.0
331,2023-02-11,CUST331,male,28.0,,3,30.0,90.0
467,2023-07-30,CUST467,,53.0,electronics,3,50.0,150.0
122,2023-10-03,CUST122,Male,64.0,Electronics,4,30.0,120.0
861,2023-02-17,CUST861,Female,41.0,Clothing,3,30.0,90.0
